date,price
2026-03-24 00:00:00,91.37708078745013
2026-03-25 00:00:00,90.87842515803004
2026-03-26 00:00:00,91.64389758486668
2026-03-27 00:00:00,86.37417588100612
2026-03-28 00:00:00,82.96413192403311
2026-03-29 00:00:00,82.01372949812922
2026-03-30 00:00:00,81.33947805116354
2026-03-30 13:48:53,84.27004142558019
