date,price
2026-03-24 00:00:00,2151.498274966905
2026-03-25 00:00:00,2155.6817607237
2026-03-26 00:00:00,2168.2595767488515
2026-03-27 00:00:00,2059.332619583916
2026-03-28 00:00:00,1991.9001004362854
2026-03-29 00:00:00,1992.7681119939894
2026-03-30 00:00:00,1983.184167632635
2026-03-30 13:48:51,2069.3860067969013
